Tanggal,Unit Layanan Medis,Diagnosis Primer,Code,Kecamatan,total_pasien,block_code,cluster,jumlah_pasien_wilayah_scaled_scaled,Lat,Long
2023-12,Mata,Muscular dystrophy,G71.0,Sidamulih,556,Other,0,-0.458286993,-7.642151948,108.6062757
2023-12,Mata,Exophthalmic conditions,H05.2,Langkaplancar,299,"Disorders of eyelid, lacrimal system and orbit",2,-1.377891713,-7.486361775,108.694796
2024-02,Mata,Optic neuritis,H46,Pangandaran,1105,Disorders of optic nerve and visual pathways,1,1.506160443,-7.683333,108.7526647
2024-02,Mata,Pterygium,H11.0,Parigi,862,Disorders of conjunctiva,3,0.636650922,-7.641850648,108.5109654
2024-02,Mata,Pterygium,H11.0,Pangandaran,1105,Disorders of conjunctiva,1,1.506160443,-7.683333,108.7526647
2024-02,Mata,Injury of conjunctiva and corneal abrasion without mention of foreign body,S05.0,Mangunjaya,230,Other,2,-1.624789478,-7.486361775,108.694796
2024-02,Mata,Senile cataract,H25,Kalipucang,733,Disorders of lens,3,0.175059448,-7.646028349,108.6953381
2024-02,Mata,Pterygium,H11.0,Padaherang,578,Disorders of conjunctiva,0,-0.379565967,-7.549917432,108.4216188
2024-02,Mata,Other specified disorders of eyelid,H02.8,Sidamulih,556,"Disorders of eyelid, lacrimal system and orbit",0,-0.458286993,-7.642151948,108.6062757
2024-02,Mata,Presence of intraocular lens,Z96.1,Kalipucang,733,Presence of other functional implants,3,0.175059448,-7.646028349,108.6953381
2024-02,Mata,Presence of intraocular lens,Z96.1,Mangunjaya,230,Presence of other functional implants,2,-1.624789478,-7.486361775,108.694796
2024-02,Mata,Presence of intraocular lens,Z96.1,Pangandaran,1105,Presence of other functional implants,1,1.506160443,-7.683333,108.7526647
2024-02,Mata,Primary open-angle glaucoma,H40.1,Cimerak,544,Glaucoma,0,-0.501225735,-7.75108096,108.4391362
2024-02,Mata,"Keratitis, unspecified",H16.9,Parigi,862,"Disorders of sclera, cornea, iris and ciliary body",3,0.636650922,-7.641850648,108.5109654
2024-02,Mata,"Iridocyclitis, unspecified",H20.9,Padaherang,578,"Disorders of sclera, cornea, iris and ciliary body",0,-0.379565967,-7.549917432,108.4216188
2024-02,Mata,Blepharitis,H01.0,Pangandaran,1105,"Disorders of eyelid, lacrimal system and orbit",1,1.506160443,-7.683333,108.7526647
2024-02,Mata,Pterygium,H11.0,Cimerak,544,Disorders of conjunctiva,0,-0.501225735,-7.75108096,108.4391362
2024-02,Mata,Senile cataract,H25,Pangandaran,1105,Disorders of lens,1,1.506160443,-7.683333,108.7526647
2024-02,Mata,Primary open-angle glaucoma,H40.1,Parigi,862,Glaucoma,3,0.636650922,-7.641850648,108.5109654
2024-02,Mata,"Haemangioma, any site",D18.0,Parigi,862,Other,3,0.636650922,-7.641850648,108.5109654
2024-02,Mata,"Keratitis, unspecified",H16.9,Padaherang,578,"Disorders of sclera, cornea, iris and ciliary body",0,-0.379565967,-7.549917432,108.4216188
2024-02,Mata,Blepharitis,H01.0,Cimerak,544,"Disorders of eyelid, lacrimal system and orbit",0,-0.501225735,-7.75108096,108.4391362
2024-02,Mata,Senile cataract,H25,Cigugur,253,Disorders of lens,2,-1.542490223,-7.683333,108.65
2024-02,Mata,"Conjunctivitis, unspecified",H10.9,Padaherang,578,Disorders of conjunctiva,0,-0.379565967,-7.549917432,108.4216188
2024-02,Mata,Presence of intraocular lens,Z96.1,Padaherang,578,Presence of other functional implants,0,-0.379565967,-7.549917432,108.4216188
2024-02,Mata,Optic atrophy,H47.2,Padaherang,578,Disorders of optic nerve and visual pathways,0,-0.379565967,-7.549917432,108.4216188
2024-02,Mata,Presence of intraocular lens,Z96.1,Cijulang,343,Presence of other functional implants,2,-1.22044966,-7.727417462,108.4725217
2024-02,Mata,Presbyopia,H52.4,Sidamulih,556,"Disorders of ocular muscles, binocular movement, accommodation and refraction",0,-0.458286993,-7.642151948,108.6062757
2024-02,Mata,Presence of intraocular lens,Z96.1,Parigi,862,Presence of other functional implants,3,0.636650922,-7.641850648,108.5109654
2024-02,Mata,Myopia,H52.1,Sidamulih,556,"Disorders of ocular muscles, binocular movement, accommodation and refraction",0,-0.458286993,-7.642151948,108.6062757
2024-02,Mata,Corneal ulcer,H16.0,Padaherang,578,"Disorders of sclera, cornea, iris and ciliary body",0,-0.379565967,-7.549917432,108.4216188
2024-02,Mata,Retinal haemorrhage,H35.6,Sidamulih,556,Disorders of choroid and retina,0,-0.458286993,-7.642151948,108.6062757
2024-02,Mata,"Foreign body on external eye, part unspecified",T15.9,Sidamulih,556,Other,0,-0.458286993,-7.642151948,108.6062757
2024-02,Mata,Observation for other suspected diseases and conditions,Z03.8,Parigi,862,Other,3,0.636650922,-7.641850648,108.5109654
2024-02,Mata,Senile cataract,H25,Parigi,862,Disorders of lens,3,0.636650922,-7.641850648,108.5109654
2024-02,Mata,Sixth [abducent] nerve palsy,H49.2,Padaherang,578,"Disorders of ocular muscles, binocular movement, accommodation and refraction",0,-0.379565967,-7.549917432,108.4216188
2024-02,Mata,Blepharoconjunctivitis,H10.5,Kalipucang,733,Disorders of conjunctiva,3,0.175059448,-7.646028349,108.6953381
2024-02,Mata,Blepharitis,H01.0,Padaherang,578,"Disorders of eyelid, lacrimal system and orbit",0,-0.379565967,-7.549917432,108.4216188
2024-02,Mata,"Corneal scar and opacity, unspecified",H17.9,Sidamulih,556,"Disorders of sclera, cornea, iris and ciliary body",0,-0.458286993,-7.642151948,108.6062757
2024-02,Mata,Astigmatism,H52.2,Parigi,862,"Disorders of ocular muscles, binocular movement, accommodation and refraction",3,0.636650922,-7.641850648,108.5109654
2024-02,Mata,Vitreous haemorrhage,H43.1,Mangunjaya,230,Disorders of vitreous body and globe,2,-1.624789478,-7.486361775,108.694796
2024-02,Mata,"Benign neoplasm: Eye, unspecified",D31.9,Cigugur,253,Other,2,-1.542490223,-7.683333,108.65
2024-02,Mata,Presence of intraocular lens,Z96.1,Sidamulih,556,Presence of other functional implants,0,-0.458286993,-7.642151948,108.6062757
2024-02,Mata,Subjective visual disturbances,H53.1,Pangandaran,1105,Visual disturbances and blindness,1,1.506160443,-7.683333,108.7526647
2024-02,Mata,Primary open-angle glaucoma,H40.1,Padaherang,578,Glaucoma,0,-0.379565967,-7.549917432,108.4216188
2024-02,Mata,"Keratitis, unspecified",H16.9,Mangunjaya,230,"Disorders of sclera, cornea, iris and ciliary body",2,-1.624789478,-7.486361775,108.694796
2024-02,Mata,"Iridocyclitis, unspecified",H20.9,Kalipucang,733,"Disorders of sclera, cornea, iris and ciliary body",3,0.175059448,-7.646028349,108.6953381
2024-02,Mata,Presbyopia,H52.4,Pangandaran,1105,"Disorders of ocular muscles, binocular movement, accommodation and refraction",1,1.506160443,-7.683333,108.7526647
2024-02,Mata,Primary open-angle glaucoma,H40.1,Mangunjaya,230,Glaucoma,2,-1.624789478,-7.486361775,108.694796
2024-02,Mata,Enophthalmos,H05.4,Sidamulih,556,"Disorders of eyelid, lacrimal system and orbit",0,-0.458286993,-7.642151948,108.6062757
2024-02,Mata,Other specified disorders of eyelid,H02.8,Padaherang,578,"Disorders of eyelid, lacrimal system and orbit",0,-0.379565967,-7.549917432,108.4216188
2024-02,Mata,Chalazion,H00.1,Sidamulih,556,"Disorders of eyelid, lacrimal system and orbit",0,-0.458286993,-7.642151948,108.6062757
2024-02,Mata,Optic neuritis,H46,Kalipucang,733,Disorders of optic nerve and visual pathways,3,0.175059448,-7.646028349,108.6953381
2024-02,Mata,Type 2 diabetes mellitus,E11,Langkaplancar,299,Other,2,-1.377891713,-7.486361775,108.694796
2024-02,Mata,Pterygium,H11.0,Sidamulih,556,Disorders of conjunctiva,0,-0.458286993,-7.642151948,108.6062757
2024-02,Mata,Hypermetropia,H52.0,Sidamulih,556,"Disorders of ocular muscles, binocular movement, accommodation and refraction",0,-0.458286993,-7.642151948,108.6062757
2024-02,Mata,Keratoconjunctivitis,H16.2,Cigugur,253,"Disorders of sclera, cornea, iris and ciliary body",2,-1.542490223,-7.683333,108.65
2024-02,Mata,Presence of intraocular lens,Z96.1,Langkaplancar,299,Presence of other functional implants,2,-1.377891713,-7.486361775,108.694796
2024-02,Mata,Amblyopia ex anopsia,H53.0,Sidamulih,556,Visual disturbances and blindness,0,-0.458286993,-7.642151948,108.6062757
2024-02,Mata,Senile cataract,H25,Cimerak,544,Disorders of lens,0,-0.501225735,-7.75108096,108.4391362
2024-02,Mata,Presence of intraocular lens,Z96.1,Cimerak,544,Presence of other functional implants,0,-0.501225735,-7.75108096,108.4391362
2024-02,Mata,Disorders of refraction and accommodation,H52,Langkaplancar,299,"Disorders of ocular muscles, binocular movement, accommodation and refraction",2,-1.377891713,-7.486361775,108.694796
2024-02,Mata,"Keratitis, unspecified",H16.9,Langkaplancar,299,"Disorders of sclera, cornea, iris and ciliary body",2,-1.377891713,-7.486361775,108.694796
2024-02,Mata,Other specified disorders of eyelid,H02.8,Pangandaran,1105,"Disorders of eyelid, lacrimal system and orbit",1,1.506160443,-7.683333,108.7526647
2024-02,Mata,Other vitreous opacities,H43.3,Pangandaran,1105,Disorders of vitreous body and globe,1,1.506160443,-7.683333,108.7526647
2024-02,Mata,Primary open-angle glaucoma,H40.1,Sidamulih,556,Glaucoma,0,-0.458286993,-7.642151948,108.6062757
2024-02,Mata,Examination of eyes and vision,Z01.0,Cijulang,343,Other,2,-1.22044966,-7.727417462,108.4725217
2024-02,Mata,Aphakia,H27.0,Parigi,862,Disorders of lens,3,0.636650922,-7.641850648,108.5109654
2024-02,Mata,Other conjunctivitis,H10.8,Pangandaran,1105,Disorders of conjunctiva,1,1.506160443,-7.683333,108.7526647
2024-02,Mata,Astigmatism,H52.2,Cigugur,253,"Disorders of ocular muscles, binocular movement, accommodation and refraction",2,-1.542490223,-7.683333,108.65
2024-02,Mata,Senile cataract,H25,Langkaplancar,299,Disorders of lens,2,-1.377891713,-7.486361775,108.694796
2024-02,Mata,Injury of conjunctiva and corneal abrasion without mention of foreign body,S05.0,Kalipucang,733,Other,3,0.175059448,-7.646028349,108.6953381
2024-02,Mata,Senile cataract,H25,Padaherang,578,Disorders of lens,0,-0.379565967,-7.549917432,108.4216188
2024-02,Mata,Other specified retinal disorders,H35.8,Kalipucang,733,Disorders of choroid and retina,3,0.175059448,-7.646028349,108.6953381
2024-02,Mata,"Disorder of refraction, unspecified",H52.7,Pangandaran,1105,"Disorders of ocular muscles, binocular movement, accommodation and refraction",1,1.506160443,-7.683333,108.7526647
2024-02,Mata,Keratoconjunctivitis,H16.2,Padaherang,578,"Disorders of sclera, cornea, iris and ciliary body",0,-0.379565967,-7.549917432,108.4216188
2024-02,Mata,Subjective visual disturbances,H53.1,Cigugur,253,Visual disturbances and blindness,2,-1.542490223,-7.683333,108.65
2024-02,Mata,Scleritis,H15.0,Kalipucang,733,"Disorders of sclera, cornea, iris and ciliary body",3,0.175059448,-7.646028349,108.6953381
2024-02,Mata,Amblyopia ex anopsia,H53.0,Kalipucang,733,Visual disturbances and blindness,3,0.175059448,-7.646028349,108.6953381
2024-02,Mata,"Glaucoma, unspecified",H40.9,Langkaplancar,299,Glaucoma,2,-1.377891713,-7.486361775,108.694796
2024-02,Mata,Observation for other suspected diseases and conditions,Z03.8,Langkaplancar,299,Other,2,-1.377891713,-7.486361775,108.694796
2024-02,Mata,Subjective visual disturbances,H53.1,Padaherang,578,Visual disturbances and blindness,0,-0.379565967,-7.549917432,108.4216188
2024-02,Mata,Myopia,H52.1,Cijulang,343,"Disorders of ocular muscles, binocular movement, accommodation and refraction",2,-1.22044966,-7.727417462,108.4725217
2024-02,Mata,Disorders of multiple cranial nerves,G52.7,Padaherang,578,Other,0,-0.379565967,-7.549917432,108.4216188
2024-02,Mata,"Glaucoma, unspecified",H40.9,Parigi,862,Glaucoma,3,0.636650922,-7.641850648,108.5109654
2024-02,Mata,"Disorder of refraction, unspecified",H52.7,Mangunjaya,230,"Disorders of ocular muscles, binocular movement, accommodation and refraction",2,-1.624789478,-7.486361775,108.694796
2024-02,Mata,Blepharitis,H01.0,Kalipucang,733,"Disorders of eyelid, lacrimal system and orbit",3,0.175059448,-7.646028349,108.6953381
2024-02,Mata,Other specified retinal disorders,H35.8,Pangandaran,1105,Disorders of choroid and retina,1,1.506160443,-7.683333,108.7526647
2024-02,Mata,Aphakia,H27.0,Langkaplancar,299,Disorders of lens,2,-1.377891713,-7.486361775,108.694796
2024-02,Mata,Myopia,H52.1,Padaherang,578,"Disorders of ocular muscles, binocular movement, accommodation and refraction",0,-0.379565967,-7.549917432,108.4216188
2024-02,Mata,Examination of eyes and vision,Z01.0,Langkaplancar,299,Other,2,-1.377891713,-7.486361775,108.694796
2024-02,Mata,"Keratitis, unspecified",H16.9,Sidamulih,556,"Disorders of sclera, cornea, iris and ciliary body",0,-0.458286993,-7.642151948,108.6062757
2024-02,Mata,"Disorder of refraction, unspecified",H52.7,Cigugur,253,"Disorders of ocular muscles, binocular movement, accommodation and refraction",2,-1.542490223,-7.683333,108.65
2024-02,Mata,Amblyopia ex anopsia,H53.0,Cimerak,544,Visual disturbances and blindness,0,-0.501225735,-7.75108096,108.4391362
2024-02,Mata,"Disorder of refraction, unspecified",H52.7,Padaherang,578,"Disorders of ocular muscles, binocular movement, accommodation and refraction",0,-0.379565967,-7.549917432,108.4216188
2024-02,Mata,"Disorder of refraction, unspecified",H52.7,Langkaplancar,299,"Disorders of ocular muscles, binocular movement, accommodation and refraction",2,-1.377891713,-7.486361775,108.694796
2024-02,Mata,Astigmatism,H52.2,Sidamulih,556,"Disorders of ocular muscles, binocular movement, accommodation and refraction",0,-0.458286993,-7.642151948,108.6062757
2024-02,Mata,Chalazion,H00.1,Cigugur,253,"Disorders of eyelid, lacrimal system and orbit",2,-1.542490223,-7.683333,108.65
2024-02,Mata,"Disorder of refraction, unspecified",H52.7,Parigi,862,"Disorders of ocular muscles, binocular movement, accommodation and refraction",3,0.636650922,-7.641850648,108.5109654
2024-02,Mata,"Disorder of refraction, unspecified",H52.7,Kalipucang,733,"Disorders of ocular muscles, binocular movement, accommodation and refraction",3,0.175059448,-7.646028349,108.6953381
2024-02,Mata,Hordeolum and other deep inflammation of eyelid,H00.0,Pangandaran,1105,"Disorders of eyelid, lacrimal system and orbit",1,1.506160443,-7.683333,108.7526647
2024-02,Mata,Presence of intraocular lens,Z96.1,Cigugur,253,Presence of other functional implants,2,-1.542490223,-7.683333,108.65
2024-02,Mata,Chalazion,H00.1,Parigi,862,"Disorders of eyelid, lacrimal system and orbit",3,0.636650922,-7.641850648,108.5109654
2024-02,Mata,"Congenital malformation of anterior segment of eye, unspecified",Q13.9,Parigi,862,Other,3,0.636650922,-7.641850648,108.5109654
2024-02,Mata,Presbyopia,H52.4,Kalipucang,733,"Disorders of ocular muscles, binocular movement, accommodation and refraction",3,0.175059448,-7.646028349,108.6953381
2024-02,Mata,Senile cataract,H25,Sidamulih,556,Disorders of lens,0,-0.458286993,-7.642151948,108.6062757
2024-02,Mata,Senile cataract,H25,Mangunjaya,230,Disorders of lens,2,-1.624789478,-7.486361775,108.694796
2024-02,Mata,Injury of conjunctiva and corneal abrasion without mention of foreign body,S05.0,Pangandaran,1105,Other,1,1.506160443,-7.683333,108.7526647
2024-02,Mata,Chalazion,H00.1,Langkaplancar,299,"Disorders of eyelid, lacrimal system and orbit",2,-1.377891713,-7.486361775,108.694796
2024-02,Mata,Examination of eyes and vision,Z01.0,Pangandaran,1105,Other,1,1.506160443,-7.683333,108.7526647
2024-02,Mata,Examination of eyes and vision,Z01.0,Cimerak,544,Other,0,-0.501225735,-7.75108096,108.4391362
2024-02,Mata,Other glaucoma,H40.8,Mangunjaya,230,Glaucoma,2,-1.624789478,-7.486361775,108.694796
2024-02,Mata,Subjective visual disturbances,H53.1,Parigi,862,Visual disturbances and blindness,3,0.636650922,-7.641850648,108.5109654
2024-02,Mata,Corneal ulcer,H16.0,Cimerak,544,"Disorders of sclera, cornea, iris and ciliary body",0,-0.501225735,-7.75108096,108.4391362
2024-02,Mata,Other specified disorders of eyelid,H02.8,Langkaplancar,299,"Disorders of eyelid, lacrimal system and orbit",2,-1.377891713,-7.486361775,108.694796
2024-02,Mata,Examination of eyes and vision,Z01.0,Kalipucang,733,Other,3,0.175059448,-7.646028349,108.6953381
2024-02,Mata,Foreign body on external eye,T15,Padaherang,578,Other,0,-0.379565967,-7.549917432,108.4216188
2024-02,Mata,Other specified disorders of eyelid,H02.8,Kalipucang,733,"Disorders of eyelid, lacrimal system and orbit",3,0.175059448,-7.646028349,108.6953381
2024-02,Mata,Other specified disorders of eyelid,H02.8,Parigi,862,"Disorders of eyelid, lacrimal system and orbit",3,0.636650922,-7.641850648,108.5109654
2024-02,Mata,"Disorder of refraction, unspecified",H52.7,Cijulang,343,"Disorders of ocular muscles, binocular movement, accommodation and refraction",2,-1.22044966,-7.727417462,108.4725217
2024-02,Mata,Presbyopia,H52.4,Parigi,862,"Disorders of ocular muscles, binocular movement, accommodation and refraction",3,0.636650922,-7.641850648,108.5109654
2024-02,Mata,Conjunctival haemorrhage,H11.3,Pangandaran,1105,Disorders of conjunctiva,1,1.506160443,-7.683333,108.7526647
2024-02,Mata,Disorders of refraction and accommodation,H52,Padaherang,578,"Disorders of ocular muscles, binocular movement, accommodation and refraction",0,-0.379565967,-7.549917432,108.4216188
2024-02,Mata,Type 2 diabetes mellitus,E11,Mangunjaya,230,Other,2,-1.624789478,-7.486361775,108.694796
2024-02,Mata,Other specified disorders of eyelid,H02.8,Cijulang,343,"Disorders of eyelid, lacrimal system and orbit",2,-1.22044966,-7.727417462,108.4725217
2024-02,Mata,Observation for other suspected diseases and conditions,Z03.8,Padaherang,578,Other,0,-0.379565967,-7.549917432,108.4216188
2024-02,Mata,Other retinal detachments,H33.5,Parigi,862,Disorders of choroid and retina,3,0.636650922,-7.641850648,108.5109654
2024-02,Mata,Myopia,H52.1,Cimerak,544,"Disorders of ocular muscles, binocular movement, accommodation and refraction",0,-0.501225735,-7.75108096,108.4391362
2024-02,Mata,Other conjunctivitis,H10.8,Sidamulih,556,Disorders of conjunctiva,0,-0.458286993,-7.642151948,108.6062757
2024-02,Mata,Chorioretinal scars,H31.0,Parigi,862,Disorders of choroid and retina,3,0.636650922,-7.641850648,108.5109654
2024-02,Mata,Examination of eyes and vision,Z01.0,Padaherang,578,Other,0,-0.379565967,-7.549917432,108.4216188
2024-02,Mata,Myopia,H52.1,Kalipucang,733,"Disorders of ocular muscles, binocular movement, accommodation and refraction",3,0.175059448,-7.646028349,108.6953381
2024-02,Mata,Primary open-angle glaucoma,H40.1,Pangandaran,1105,Glaucoma,1,1.506160443,-7.683333,108.7526647
2024-02,Mata,Keratoconjunctivitis,H16.2,Cijulang,343,"Disorders of sclera, cornea, iris and ciliary body",2,-1.22044966,-7.727417462,108.4725217
2024-02,Mata,Injury of conjunctiva and corneal abrasion without mention of foreign body,S05.0,Langkaplancar,299,Other,2,-1.377891713,-7.486361775,108.694796
